,acousticness,album,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,title,type,valence
65,0.102,Baby On Baby,DaBaby,0.92,204573.0,0.622,nc hip hop,0SsTkfOhM7e87trwjEqBQN,0.0,9.0,0.35,-6.388,1.0,65.0,0.246,119.962,4.0,b'Pony',audio_features,0.815
66,0.012,Baby On Baby,DaBaby,0.837,68147.0,0.691,nc hip hop,3yXP1unIs1X9U5FbEarv7e,0.0,9.0,0.191,-6.407,1.0,57.0,0.337,162.114,4.0,b'Deal Wit It',audio_features,0.675
67,0.0219,Baby On Baby,DaBaby,0.852,157693.0,0.73,nc hip hop,7f1zjZG77S891Uv4O68yfk,0.0,1.0,0.336,-5.803,1.0,76.0,0.0579,92.506,4.0,b'Baby Sitter (feat. Offset)',audio_features,0.394
68,0.0566,Baby On Baby,DaBaby,0.664,192773.0,0.672,nc hip hop,7uxbabRF4omY1MhmIgaZ6Y,0.0,6.0,0.279,-5.306,1.0,58.0,0.209,139.887,4.0,b'Celebrate (feat. Rich Homie Quan)',audio_features,0.657
69,0.213,Baby On Baby,DaBaby,0.772,133213.0,0.659,nc hip hop,6uIpf2e5PrB0ZMufi0AWpL,0.0,2.0,0.317,-5.388,1.0,60.0,0.283,143.716,4.0,b'Joggers (feat. Stunna 4 Vegas)',audio_features,0.815
70,0.0492,Baby On Baby,DaBaby,0.824,102840.0,0.859,nc hip hop,1N7CHs4eGjgr3gjyUgq75Y,0.0,2.0,0.28,-5.668,1.0,63.0,0.302,77.973,4.0,b'Carpet Burn',audio_features,0.903
71,0.104,Baby On Baby,DaBaby,0.87,186867.0,0.606,nc hip hop,2gjPbUsttk6GqJOUAh9WzN,0.0,1.0,0.155,-6.713,1.0,59.0,0.147,150.154,3.0,b'Best Friend (feat. Rich The Kid)',audio_features,0.605
72,0.204,Baby On Baby,DaBaby,0.8,114373.0,0.749,nc hip hop,5U8sc8et1PiuDQfIQ2J98a,0.0,8.0,0.113,-4.943,1.0,57.0,0.33,151.851,4.0,b'Tupac',audio_features,0.961
73,0.00333,Baby On Baby,DaBaby,0.903,166333.0,0.668,nc hip hop,2ky7vgodn1YedpeS00lUqt,0.0,8.0,0.111,-7.881,1.0,57.0,0.24,145.058,4.0,b'Backend',audio_features,0.532
74,0.025,Baby On Baby,DaBaby,0.873,151600.0,0.682,nc hip hop,6aYi4lYcAohNhlNWsbWfy0,0.0,11.0,0.0685,-5.869,0.0,59.0,0.377,157.943,4.0,b'Walker Texas Ranger',audio_features,0.799
75,0.0579,Death (feat. DaBaby),DaBaby,0.802,172196.0,0.82,nc hip hop,6YfTl5YupXOQBKiJJLrxcw,0.0,10.0,0.149,-5.969,0.0,75.0,0.146,164.005,4.0,b'Death (feat. DaBaby)',audio_features,0.613
76,0.124,No.6 Collaborations Project,Ed Sheeran,0.64,197867.0,0.648,pop,70eFcWOvlMObDhURTqT4Fv,0.0,5.0,0.0802,-8.113,0.0,81.0,0.187,92.977,4.0,b'Beautiful People (feat. Khalid)',audio_features,0.548
77,0.148,No.6 Collaborations Project,Ed Sheeran,0.857,204467.0,0.621,pop,4vUmTMuQqjdnvlZmAH61Qk,0.0,9.0,0.0865,-6.376,0.0,85.0,0.0824,97.986,4.0,b'South of the Border (feat. Camila Cabello & Cardi B)',audio_features,0.668
78,0.214,No.6 Collaborations Project,Ed Sheeran,0.746,206187.0,0.787,pop,4wuCQX7JvAZLlrcmH4AeZF,0.0,4.0,0.0669,-6.373,1.0,70.0,0.12,95.005,4.0,b'Cross Me (feat. Chance the Rapper & PnB Rock)',audio_features,0.607
79,0.219,No.6 Collaborations Project,Ed Sheeran,0.885,189733.0,0.762,pop,1AI7UPw3fgwAFkvAlZWhE0,0.0,8.0,0.162,-5.513,0.0,74.0,0.216,138.059,4.0,b'Take Me Back to London (feat. Stormzy)',audio_features,0.605
80,0.762,No.6 Collaborations Project,Ed Sheeran,0.565,243267.0,0.242,pop,0VsGaRXR5WAzpu51unJTis,9.3e-06,2.0,0.285,-8.367,1.0,72.0,0.0318,81.657,4.0,b'Best Part of Me (feat. YEBBA)',audio_features,0.237
81,0.0912,No.6 Collaborations Project,Ed Sheeran,0.798,219947.0,0.675,pop,0hVXuCcriWRGvwMV1r5Yn9,0.0,6.0,0.0894,-5.041,1.0,82.0,0.0442,101.956,4.0,"b""I Don't Care (with Justin Bieber)""",audio_features,0.842
82,0.133,No.6 Collaborations Project,Ed Sheeran,0.715,161747.0,0.823,pop,1DhRbox3xkceP64k3JeYfW,0.0,5.0,0.361,-5.313,0.0,73.0,0.0495,151.956,4.0,b'Antisocial (with Travis Scott)',audio_features,0.91
83,0.135,No.6 Collaborations Project,Ed Sheeran,0.852,207760.0,0.666,pop,0AtP8EkGPn6SwxKDaUuXec,0.0,11.0,0.798,-6.923,0.0,75.0,0.184,91.046,4.0,b'Remember The Name (feat. Eminem & 50 Cent)',audio_features,0.726
84,0.112,No.6 Collaborations Project,Ed Sheeran,0.665,150787.0,0.68,pop,1Bdptrvb7nQkq8kCw3siE9,0.0,2.0,0.096,-4.899,1.0,67.0,0.29,91.67,4.0,b'Feels (feat. Young Thug & J Hus)',audio_features,0.69
85,0.253,No.6 Collaborations Project,Ed Sheeran,0.627,197093.0,0.594,pop,5T03itPFOPGGkvVPvPiyla,0.0,7.0,0.373,-8.306,1.0,68.0,0.0478,101.008,4.0,b'Put It All on Me (feat. Ella Mai)',audio_features,0.389
86,0.333,No.6 Collaborations Project,Ed Sheeran,0.747,200733.0,0.649,pop,2qRN7PWiHRLprw4FpDeI9N,0.0,10.0,0.172,-6.218,0.0,71.0,0.219,88.011,4.0,b'Nothing On You (feat. Paulo Londra & Dave)',audio_features,0.84
87,0.314,No.6 Collaborations Project,Ed Sheeran,0.469,204507.0,0.631,pop,3FHXUqaUer9o231Je1zxIN,0.0,8.0,0.14,-6.569,0.0,67.0,0.0853,91.418,4.0,"b""I Don't Want Your Money (feat. H.E.R.)""",audio_features,0.763
88,0.467,No.6 Collaborations Project,Ed Sheeran,0.778,212307.0,0.59,pop,4vIKzWqtn44umal5jXq4wE,0.0,8.0,0.0902,-5.548,1.0,67.0,0.27,97.995,4.0,b'1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)',audio_features,0.515
89,0.11,No.6 Collaborations Project,Ed Sheeran,0.726,190293.0,0.731,pop,5d1rmWWF1725tnYjq6rMDB,3.21e-06,1.0,0.0928,-6.304,0.0,62.0,0.159,170.125,4.0,b'Way To Break My Heart (feat. Skrillex)',audio_features,0.43
90,0.000245,No.6 Collaborations Project,Ed Sheeran,0.631,209120.0,0.796,pop,7hvO2qCwJVZxiyoA7c9i5d,0.0115,1.0,0.38,-5.35,1.0,65.0,0.0401,92.469,4.0,b'BLOW (with Chris Stapleton & Bruno Mars)',audio_features,0.596
91,0.13,South of the Border (feat. Camila Cabello & Cardi B) [Andy Jarvis Remix],Ed Sheeran,0.805,188230.0,0.835,pop,1EJgymgJHcjSOGSHcYaxvW,5.03e-06,0.0,0.365,-4.603,1.0,62.0,0.0896,125.027,4.0,b'South of the Border (feat. Camila Cabello & Cardi B) - Andy Jarvis Remix',audio_features,0.722
92,0.884,k bye for now (swt live),Ariana Grande,0.239,43251.0,0.408,dance pop,5SyCD1ic378B4rYWhDmuvo,0.0318,6.0,0.68,-13.623,1.0,57.0,0.06,72.138,3.0,b'raindrops (an angel cried) - live',audio_features,0.161
93,0.158,k bye for now (swt live),Ariana Grande,0.498,213068.0,0.836,dance pop,67kQ3UW7saqCFqB54BVKKI,6.59e-06,10.0,0.971,-5.224,0.0,60.0,0.0669,144.882,4.0,b'god is a woman - live',audio_features,0.279
94,0.0392,k bye for now (swt live),Ariana Grande,0.674,212164.0,0.816,dance pop,12s87E3EVHMYZQyr9mXsUi,1.56e-05,3.0,0.342,-4.387,0.0,58.0,0.0416,137.976,4.0,b'bad idea - live',audio_features,0.501
95,0.0162,k bye for now (swt live),Ariana Grande,0.593,223872.0,0.737,dance pop,56feSEETtLwNjY5Xz8XbKI,1.55e-05,5.0,0.975,-5.102,0.0,58.0,0.0475,84.87,4.0,"b""break up with your girlfriend, i'm bored - live""",audio_features,0.238
96,0.321,k bye for now (swt live),Ariana Grande,0.705,177913.0,0.554,dance pop,2I2HYr4FLb6LPfdgcKxK2J,9.26e-06,10.0,0.978,-9.628,0.0,56.0,0.0551,80.042,4.0,b'r.e.m - live',audio_features,0.611
97,0.155,k bye for now (swt live),Ariana Grande,0.713,174604.0,0.707,dance pop,4OR2KU2qCnREBsSwwJ4PBn,2.12e-06,1.0,0.956,-5.947,0.0,57.0,0.0403,112.929,4.0,b'be alright - live',audio_features,0.366
98,0.158,k bye for now (swt live),Ariana Grande,0.655,174000.0,0.7,dance pop,1Bvxlmt3CtZTyls2IJQ38T,1.25e-06,4.0,0.877,-4.242,1.0,56.0,0.0789,119.835,4.0,b'sweetener - live',audio_features,0.529
99,0.0879,k bye for now (swt live),Ariana Grande,0.758,125631.0,0.883,dance pop,7bfnkOya2SV8LLTsYmRQJR,3.54e-05,7.0,0.24,-3.989,0.0,55.0,0.0608,114.021,4.0,b'successful - live',audio_features,0.736
100,0.0251,k bye for now (swt live),Ariana Grande,0.515,260519.0,0.865,dance pop,1FYLqciy2MckeKgTvOCawO,5.59e-05,6.0,0.971,-4.065,0.0,56.0,0.161,158.053,4.0,b'side to side - live',audio_features,0.372
101,0.226,k bye for now (swt live),Ariana Grande,0.443,226850.0,0.739,dance pop,6va6SjWz457IOZidBppAhz,0.000378,9.0,0.961,-6.509,1.0,58.0,0.209,139.829,4.0,b'7 rings - live',audio_features,0.146
102,0.196,k bye for now (swt live),Ariana Grande,0.448,83785.0,0.71,dance pop,6Q4JJnjX00q8O10OliHhjS,0.0,1.0,0.638,-5.095,0.0,55.0,0.0578,104.024,4.0,b'love me harder - live',audio_features,0.273
103,0.0454,k bye for now (swt live),Ariana Grande,0.322,208294.0,0.874,dance pop,1edP751qQSUaA1vo7Hva3w,2.27e-06,8.0,0.945,-2.893,1.0,58.0,0.2,98.089,4.0,b'breathin - live',audio_features,0.171
104,0.699,k bye for now (swt live),Ariana Grande,0.317,174295.0,0.474,dance pop,1IVnvJN9oC3pDYv9qpAnj7,0.0,7.0,0.945,-6.314,0.0,56.0,0.0661,76.592,4.0,b'needy - live',audio_features,0.318
105,0.109,k bye for now (swt live),Ariana Grande,0.395,205586.0,0.735,dance pop,5BYts42mYfuullBbELoaEV,1.66e-06,9.0,0.353,-4.559,1.0,55.0,0.226,83.143,4.0,b'fake smile - live',audio_features,0.177
106,0.145,k bye for now (swt live),Ariana Grande,0.717,138359.0,0.768,dance pop,1TCEZgYrPjc2G5sBYJciuq,4.3e-06,7.0,0.0741,-4.554,1.0,54.0,0.137,104.973,3.0,b'make up - live',audio_features,0.472
107,0.0407,k bye for now (swt live),Ariana Grande,0.613,99405.0,0.802,dance pop,7MjS7SoRzn8VXajFdV3t04,0.0,7.0,0.92,-4.473,1.0,54.0,0.171,79.514,4.0,b'right there - live',audio_features,0.271
108,0.0673,k bye for now (swt live),Ariana Grande,0.767,81401.0,0.92,dance pop,6FmBKZxA3K1Ycr9spEeI15,1.96e-06,1.0,0.375,-3.445,1.0,54.0,0.0997,104.9,4.0,"b""you'll never know - live""",audio_features,0.598
109,0.0501,k bye for now (swt live),Ariana Grande,0.743,134875.0,0.85,dance pop,1qfOSlQohddqAOGl3f8snd,0.0,11.0,0.942,-4.686,1.0,54.0,0.0595,98.026,4.0,b'break your heart right back - live',audio_features,0.657
